order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
14867,5/13/2014 14:26,246499,211552,1,1,49.99,19.49
14868,5/13/2014 14:38,246507,197924,1,2,79.98,28.98
14869,5/13/2014 14:57,246520,211569,1,2,109.98,41.98
14870,5/13/2014 15:02,246519,211568,1,1,49.99,19.49
14871,5/13/2014 15:18,246536,211580,1,2,79.98,28.98
14872,5/13/2014 15:23,246541,211583,1,1,49.99,19.49
14873,5/13/2014 15:37,246546,211588,2,1,59.99,22.49
14874,5/13/2014 15:42,246552,193404,2,2,105.98,36.98
14875,5/13/2014 15:58,246567,211604,3,1,45.99,14.49
14876,5/13/2014 16:34,246588,211620,2,1,59.99,22.49
14877,5/13/2014 16:59,246620,211646,2,1,59.99,22.49
14878,5/13/2014 16:59,246625,211650,1,1,49.99,19.49
14879,5/13/2014 17:04,246635,211655,1,2,95.98,33.98
14880,5/13/2014 17:05,246624,211649,1,1,49.99,19.49
14881,5/13/2014 17:20,246642,211661,2,1,59.99,22.49
14882,5/13/2014 17:21,246646,211665,1,1,49.99,19.49
14883,5/13/2014 17:48,246661,211678,1,2,79.98,28.98
14884,5/13/2014 17:49,246665,211682,1,1,49.99,19.49
14885,5/13/2014 17:51,246668,189785,1,2,79.98,28.98
14886,5/13/2014 17:52,246663,211680,3,1,45.99,14.49
14887,5/13/2014 18:11,246677,211690,1,2,79.98,28.98
14888,5/13/2014 18:21,246682,211695,2,2,89.98,31.98
14889,5/13/2014 18:42,246695,211705,1,1,49.99,19.49
14890,5/13/2014 19:01,246704,196729,1,1,49.99,19.49
14891,5/13/2014 20:08,246736,211742,2,2,89.98,31.98
14892,5/13/2014 20:59,246758,184793,3,2,75.98,23.98
14893,5/13/2014 21:31,246773,211769,3,2,75.98,23.98
14894,5/13/2014 22:44,246805,211795,1,2,79.98,28.98
14895,5/13/2014 23:19,246821,211808,1,1,49.99,19.49
14896,5/13/2014 23:47,246829,211815,1,1,49.99,19.49
14897,5/14/2014 0:40,246850,184784,2,2,89.98,31.98
14898,5/14/2014 1:18,246861,192234,1,1,49.99,19.49
14899,5/14/2014 1:22,246863,211844,1,1,49.99,19.49
14900,5/14/2014 3:12,246890,211865,1,1,49.99,19.49
14901,5/14/2014 3:29,246893,211868,1,1,49.99,19.49
14902,5/14/2014 3:31,246894,183390,1,1,49.99,19.49
14903,5/14/2014 4:37,246909,211878,1,2,79.98,28.98
14904,5/14/2014 4:50,246913,211882,2,1,59.99,22.49
14905,5/14/2014 6:33,246935,211899,1,1,49.99,19.49
14906,5/14/2014 6:44,246941,211905,1,2,79.98,28.98
14907,5/14/2014 7:12,246952,211915,1,1,49.99,19.49
14908,5/14/2014 7:37,246958,211920,1,1,49.99,19.49
14909,5/14/2014 8:10,246969,211931,1,2,95.98,33.98
14910,5/14/2014 8:21,246977,211938,3,2,75.98,23.98
14911,5/14/2014 8:28,246975,211936,2,1,59.99,22.49
14912,5/14/2014 8:55,246995,211952,1,1,49.99,19.49
14913,5/14/2014 9:50,247039,211990,1,2,79.98,28.98
14914,5/14/2014 10:10,247056,212004,1,1,49.99,19.49
14915,5/14/2014 10:11,247053,212002,1,2,79.98,28.98
14916,5/14/2014 10:41,247075,212019,1,1,49.99,19.49
14917,5/14/2014 10:57,247084,212027,1,2,79.98,28.98
14918,5/14/2014 11:42,247117,212050,2,1,59.99,22.49
14919,5/14/2014 11:54,247122,183912,2,1,59.99,22.49
14920,5/14/2014 12:17,247138,212068,1,1,49.99,19.49
14921,5/14/2014 13:07,247186,212108,1,1,49.99,19.49
14922,5/14/2014 13:14,247195,212117,1,1,49.99,19.49
14923,5/14/2014 13:18,247198,212120,3,2,105.98,36.98
14924,5/14/2014 13:30,247209,212128,1,2,95.98,33.98
14925,5/14/2014 13:31,247208,212127,2,1,59.99,22.49
14926,5/14/2014 13:34,247211,212129,2,1,59.99,22.49
14927,5/14/2014 13:43,247229,212142,1,2,95.98,33.98
14928,5/14/2014 13:54,247238,212150,1,1,49.99,19.49
14929,5/14/2014 14:25,247262,212169,2,1,59.99,22.49
14930,5/14/2014 14:30,247275,212181,3,2,95.98,33.98
14931,5/14/2014 14:41,247290,212192,1,1,49.99,19.49
14932,5/14/2014 15:03,247306,212206,1,1,49.99,19.49
14933,5/14/2014 15:14,247313,212213,1,2,79.98,28.98
14934,5/14/2014 15:23,247318,212218,1,1,49.99,19.49
14935,5/14/2014 15:30,247330,209121,2,1,59.99,22.49
14936,5/14/2014 15:49,247343,212237,1,1,49.99,19.49
14937,5/14/2014 16:18,247367,212256,1,1,49.99,19.49
14938,5/14/2014 16:54,247404,212285,1,1,49.99,19.49
14939,5/14/2014 17:19,247431,212307,1,1,49.99,19.49
14940,5/14/2014 17:22,247430,212306,1,1,49.99,19.49
14941,5/14/2014 17:31,247439,212313,1,2,79.98,28.98
14942,5/14/2014 17:35,247440,212314,1,1,49.99,19.49
14943,5/14/2014 17:55,247455,189493,1,2,95.98,33.98
14944,5/14/2014 18:26,247471,212340,1,1,49.99,19.49
14945,5/14/2014 19:45,247517,212378,1,1,49.99,19.49
14946,5/14/2014 20:06,247533,209046,1,2,109.98,41.98
14947,5/14/2014 20:23,247536,212392,1,1,49.99,19.49
14948,5/14/2014 20:40,247542,179484,1,2,95.98,33.98
14949,5/14/2014 21:10,247553,212408,3,1,45.99,14.49
14950,5/14/2014 21:11,247548,212403,2,1,59.99,22.49
14951,5/14/2014 21:17,247557,212412,2,1,59.99,22.49
14952,5/14/2014 22:00,247584,212438,1,1,49.99,19.49
14953,5/14/2014 22:02,247582,212436,1,1,49.99,19.49
14954,5/14/2014 22:03,247583,212437,1,2,79.98,28.98
14955,5/14/2014 22:14,247593,212444,3,2,75.98,23.98
14956,5/14/2014 22:59,247609,202227,1,1,49.99,19.49
14957,5/14/2014 23:22,247618,212465,1,2,95.98,33.98
14958,5/14/2014 23:30,247621,183267,3,1,45.99,14.49
14959,5/14/2014 23:33,247623,209537,2,2,89.98,31.98
14960,5/14/2014 23:42,247624,187490,1,1,49.99,19.49
14961,5/15/2014 0:35,247634,212477,1,1,49.99,19.49
14962,5/15/2014 1:08,247646,176544,1,2,79.98,28.98
14963,5/15/2014 2:12,247654,194463,1,1,49.99,19.49
14964,5/15/2014 2:35,247658,212497,2,1,59.99,22.49
14965,5/15/2014 3:54,247668,212506,2,1,59.99,22.49
14966,5/15/2014 4:41,247678,188467,1,2,79.98,28.98
14967,5/15/2014 5:17,247687,212521,1,2,109.98,41.98
14968,5/15/2014 6:34,247700,190168,2,1,59.99,22.49
14969,5/15/2014 6:35,247699,212532,1,1,49.99,19.49
14970,5/15/2014 8:53,247742,212566,3,1,45.99,14.49
14971,5/15/2014 9:20,247756,212576,3,2,95.98,33.98
14972,5/15/2014 9:30,247761,212580,1,2,79.98,28.98
14973,5/15/2014 9:49,247773,212592,1,1,49.99,19.49
14974,5/15/2014 9:58,247781,206160,1,2,109.98,41.98
14975,5/15/2014 10:34,247808,212623,1,1,49.99,19.49
14976,5/15/2014 10:59,247835,201099,1,1,49.99,19.49
14977,5/15/2014 11:06,247843,212652,1,1,49.99,19.49
14978,5/15/2014 11:17,247849,212657,1,1,49.99,19.49
14979,5/15/2014 11:31,247862,212668,1,1,49.99,19.49
14980,5/15/2014 11:34,247870,212673,1,1,49.99,19.49
14981,5/15/2014 11:57,247883,212685,2,1,59.99,22.49
14982,5/15/2014 12:15,247906,212704,1,1,49.99,19.49
14983,5/15/2014 12:28,247910,212707,1,1,49.99,19.49
14984,5/15/2014 12:37,247916,212713,1,1,49.99,19.49
14985,5/15/2014 12:50,247926,212721,3,1,45.99,14.49
14986,5/15/2014 13:02,247936,212729,2,1,59.99,22.49
14987,5/15/2014 13:10,247950,212739,1,1,49.99,19.49
14988,5/15/2014 13:13,247952,212741,1,2,79.98,28.98
14989,5/15/2014 13:29,247965,212754,1,2,79.98,28.98
14990,5/15/2014 13:31,247979,212766,1,2,79.98,28.98
14991,5/15/2014 13:41,247982,212769,1,1,49.99,19.49
14992,5/15/2014 13:55,247988,212773,3,2,105.98,36.98
14993,5/15/2014 14:36,248025,212802,1,2,95.98,33.98
14994,5/15/2014 14:40,248033,212807,1,2,109.98,41.98
14995,5/15/2014 14:54,248043,189581,1,1,49.99,19.49
14996,5/15/2014 15:05,248051,187240,3,1,45.99,14.49
14997,5/15/2014 15:20,248066,196641,1,2,79.98,28.98
14998,5/15/2014 15:36,248079,212843,1,1,49.99,19.49
14999,5/15/2014 15:44,248080,212844,2,1,59.99,22.49
15000,5/15/2014 16:01,248096,212859,1,1,49.99,19.49
15001,5/15/2014 16:02,248097,212860,1,1,49.99,19.49
15002,5/15/2014 16:30,248124,212885,1,1,49.99,19.49
15003,5/15/2014 16:39,248136,212895,3,2,75.98,23.98
15004,5/15/2014 17:21,248171,198633,1,1,49.99,19.49
15005,5/15/2014 17:45,248196,212945,2,1,59.99,22.49
15006,5/15/2014 17:51,248195,212944,1,2,79.98,28.98
15007,5/15/2014 17:54,248199,212947,1,1,49.99,19.49
15008,5/15/2014 17:59,248201,212949,1,1,49.99,19.49
15009,5/15/2014 18:01,248200,212948,1,1,49.99,19.49
15010,5/15/2014 18:10,248212,212958,1,1,49.99,19.49
15011,5/15/2014 18:34,248228,212973,2,1,59.99,22.49
15012,5/15/2014 18:42,248233,198002,1,1,49.99,19.49
15013,5/15/2014 18:46,248236,212978,1,2,95.98,33.98
15014,5/15/2014 20:09,248273,197952,1,1,49.99,19.49
15015,5/15/2014 20:10,248271,213007,1,2,95.98,33.98
15016,5/15/2014 20:11,248277,213010,1,2,79.98,28.98
15017,5/15/2014 20:26,248280,192639,1,2,95.98,33.98
15018,5/15/2014 20:49,248289,213017,1,1,49.99,19.49
15019,5/15/2014 20:54,248290,213018,1,1,49.99,19.49
15020,5/15/2014 21:15,248303,213030,1,1,49.99,19.49
15021,5/15/2014 21:25,248311,213038,1,2,95.98,33.98
15022,5/15/2014 22:15,248333,213058,1,1,49.99,19.49
15023,5/15/2014 22:15,248331,213057,1,1,49.99,19.49
15024,5/15/2014 22:52,248347,191230,3,1,45.99,14.49
15025,5/15/2014 23:21,248357,213079,3,1,45.99,14.49
15026,5/16/2014 0:46,248389,204687,1,1,49.99,19.49
15027,5/16/2014 2:29,248414,213125,2,1,59.99,22.49
15028,5/16/2014 2:42,248418,190470,1,1,49.99,19.49
15029,5/16/2014 3:50,248428,213137,1,1,49.99,19.49
15030,5/16/2014 4:22,248432,213139,1,1,49.99,19.49
15031,5/16/2014 5:02,248437,213144,1,1,49.99,19.49
15032,5/16/2014 6:49,248458,192364,3,1,45.99,14.49
15033,5/16/2014 8:00,248474,213174,3,1,45.99,14.49
15034,5/16/2014 8:17,248491,213190,3,1,45.99,14.49
15035,5/16/2014 8:45,248504,213200,1,2,79.98,28.98
15036,5/16/2014 9:27,248528,213221,2,1,59.99,22.49
15037,5/16/2014 9:55,248558,213250,1,2,79.98,28.98
15038,5/16/2014 10:07,248569,213259,1,1,49.99,19.49
15039,5/16/2014 10:07,248571,213261,1,1,49.99,19.49
15040,5/16/2014 11:00,248607,202866,1,2,109.98,41.98
15041,5/16/2014 11:14,248615,213299,3,1,45.99,14.49
15042,5/16/2014 11:32,248636,213317,3,2,75.98,23.98
15043,5/16/2014 11:47,248654,213333,1,1,49.99,19.49
15044,5/16/2014 11:54,248658,213337,1,1,49.99,19.49
15045,5/16/2014 12:12,248677,213353,1,2,95.98,33.98
15046,5/16/2014 12:26,248690,213362,1,1,49.99,19.49
15047,5/16/2014 12:28,248693,203172,1,2,95.98,33.98
15048,5/16/2014 13:02,248712,213378,1,1,49.99,19.49
15049,5/16/2014 13:22,248732,213394,1,2,79.98,28.98
15050,5/16/2014 13:30,248737,213399,1,2,95.98,33.98
15051,5/16/2014 13:53,248753,213414,3,2,75.98,23.98
15052,5/16/2014 13:54,248746,213408,1,1,49.99,19.49
15053,5/16/2014 14:23,248773,213431,2,1,59.99,22.49
15054,5/16/2014 15:18,248825,213473,1,2,79.98,28.98
15055,5/16/2014 15:20,248827,213475,1,1,49.99,19.49
15056,5/16/2014 15:47,248846,213490,1,2,79.98,28.98
15057,5/16/2014 15:57,248850,192317,3,1,45.99,14.49
15058,5/16/2014 16:22,248870,205415,1,1,49.99,19.49
15059,5/16/2014 16:44,248889,213522,1,1,49.99,19.49
15060,5/16/2014 16:46,248893,213526,1,1,49.99,19.49
15061,5/16/2014 17:05,248910,213541,3,1,45.99,14.49
15062,5/16/2014 17:52,248937,213565,2,2,105.98,36.98
15063,5/16/2014 18:05,248943,213570,3,1,45.99,14.49
15064,5/16/2014 18:47,248957,213583,1,1,49.99,19.49
15065,5/16/2014 19:23,248981,213604,1,2,79.98,28.98
15066,5/16/2014 19:36,248984,213606,1,2,95.98,33.98
15067,5/16/2014 19:43,248989,207528,3,1,45.99,14.49
15068,5/16/2014 19:44,248988,213609,1,2,79.98,28.98
15069,5/16/2014 20:02,248997,180582,3,2,75.98,23.98
15070,5/16/2014 20:33,249008,213623,1,1,49.99,19.49
15071,5/16/2014 20:55,249018,213631,1,2,95.98,33.98
15072,5/16/2014 23:09,249049,213660,1,1,49.99,19.49
15073,5/16/2014 23:16,249048,213659,1,1,49.99,19.49
15074,5/17/2014 5:44,249106,213707,1,2,95.98,33.98
15075,5/17/2014 8:02,249124,207956,1,2,109.98,41.98
15076,5/17/2014 8:32,249132,213730,2,1,59.99,22.49
15077,5/17/2014 8:41,249133,207672,1,1,49.99,19.49
15078,5/17/2014 9:47,249146,213743,1,2,95.98,33.98
15079,5/17/2014 9:52,249152,213746,1,1,49.99,19.49
15080,5/17/2014 9:58,249151,213745,1,1,49.99,19.49
15081,5/17/2014 10:12,249157,213751,3,1,45.99,14.49
15082,5/17/2014 11:05,249172,213763,1,2,79.98,28.98
15083,5/17/2014 11:05,249175,213766,1,1,49.99,19.49
15084,5/17/2014 11:12,249177,184565,1,2,79.98,28.98
15085,5/17/2014 11:15,249176,213767,3,1,45.99,14.49
15086,5/17/2014 13:40,249219,213803,1,2,79.98,28.98
15087,5/17/2014 13:55,249220,213804,2,1,59.99,22.49
15088,5/17/2014 14:04,249226,213809,1,1,49.99,19.49
15089,5/17/2014 14:07,249227,213810,2,1,59.99,22.49
15090,5/17/2014 14:08,249232,195112,1,1,49.99,19.49
15091,5/17/2014 14:22,249233,213813,1,2,95.98,33.98
15092,5/17/2014 15:45,249262,213838,1,2,79.98,28.98
15093,5/17/2014 15:46,249264,213840,1,2,79.98,28.98
15094,5/17/2014 17:26,249289,213865,1,1,49.99,19.49
15095,5/17/2014 18:09,249299,213872,1,2,79.98,28.98
15096,5/17/2014 18:48,249310,213882,1,1,49.99,19.49
15097,5/17/2014 20:17,249336,213902,1,2,109.98,41.98
15098,5/17/2014 20:56,249341,213907,1,1,49.99,19.49
15099,5/17/2014 22:53,249365,213927,2,1,59.99,22.49
15100,5/18/2014 2:18,249393,178517,1,2,109.98,41.98
15101,5/18/2014 3:26,249405,213959,1,2,79.98,28.98
15102,5/18/2014 4:26,249418,213970,2,2,105.98,36.98
15103,5/18/2014 6:35,249435,213983,3,1,45.99,14.49
15104,5/18/2014 8:17,249451,213993,3,1,45.99,14.49
15105,5/18/2014 8:32,249454,213994,2,1,59.99,22.49
15106,5/18/2014 9:39,249462,214000,1,2,95.98,33.98
15107,5/18/2014 9:43,249461,213999,1,1,49.99,19.49
15108,5/18/2014 9:48,249465,214001,3,1,45.99,14.49
15109,5/18/2014 10:12,249477,205074,1,1,49.99,19.49
15110,5/18/2014 10:20,249479,214013,1,2,109.98,41.98
15111,5/18/2014 11:00,249490,214023,1,1,49.99,19.49
15112,5/18/2014 13:08,249521,214050,1,2,79.98,28.98
15113,5/18/2014 13:20,249524,195522,1,2,79.98,28.98
15114,5/18/2014 15:12,249551,214075,1,1,49.99,19.49
15115,5/18/2014 15:43,249560,214082,1,2,79.98,28.98
15116,5/18/2014 16:39,249582,214101,1,1,49.99,19.49
15117,5/18/2014 18:27,249621,214136,1,1,49.99,19.49
15118,5/18/2014 18:31,249620,214135,1,2,95.98,33.98
15119,5/18/2014 19:57,249642,205209,1,1,49.99,19.49
15120,5/18/2014 20:41,249645,174796,1,1,49.99,19.49
15121,5/18/2014 22:32,249692,214189,1,2,79.98,28.98
15122,5/18/2014 22:43,249693,214190,1,2,79.98,28.98
15123,5/18/2014 23:45,249715,209242,1,1,49.99,19.49
15124,5/18/2014 23:48,249717,214211,1,1,49.99,19.49
15125,5/19/2014 0:40,249724,214218,1,1,49.99,19.49
15126,5/19/2014 0:42,249726,214220,3,1,45.99,14.49
15127,5/19/2014 0:57,249731,190006,1,1,49.99,19.49
15128,5/19/2014 1:13,249736,196225,1,2,109.98,41.98
15129,5/19/2014 1:17,249739,214230,1,1,49.99,19.49
15130,5/19/2014 1:25,249741,214232,3,1,45.99,14.49
15131,5/19/2014 1:34,249746,214237,3,1,45.99,14.49
15132,5/19/2014 2:38,249763,214253,1,1,49.99,19.49
15133,5/19/2014 5:27,249792,214278,1,1,49.99,19.49
15134,5/19/2014 5:34,249796,214281,1,1,49.99,19.49
15135,5/19/2014 6:08,249806,214290,1,1,49.99,19.49
15136,5/19/2014 6:28,249813,214296,1,2,95.98,33.98
15137,5/19/2014 8:01,249830,214310,1,2,95.98,33.98
15138,5/19/2014 8:05,249834,196719,1,2,95.98,33.98
15139,5/19/2014 8:42,249845,214320,1,2,79.98,28.98
15140,5/19/2014 9:19,249869,214340,3,1,45.99,14.49
15141,5/19/2014 9:35,249878,214349,1,1,49.99,19.49
15142,5/19/2014 10:26,249922,214384,1,1,49.99,19.49
15143,5/19/2014 10:32,249925,214386,1,1,49.99,19.49
15144,5/19/2014 10:42,249949,214405,1,1,49.99,19.49
15145,5/19/2014 11:09,249967,191499,1,1,49.99,19.49
15146,5/19/2014 11:25,249984,214436,1,2,109.98,41.98
15147,5/19/2014 11:51,249996,197654,1,2,79.98,28.98
15148,5/19/2014 11:57,249997,214448,1,2,79.98,28.98
15149,5/19/2014 12:33,250035,189544,3,1,45.99,14.49
15150,5/19/2014 12:42,250039,214482,1,1,49.99,19.49
15151,5/19/2014 12:54,250048,214489,1,2,95.98,33.98
15152,5/19/2014 13:07,250056,214497,1,2,109.98,41.98
15153,5/19/2014 13:34,250081,214518,3,1,45.99,14.49
15154,5/19/2014 13:41,250084,214521,1,2,95.98,33.98
15155,5/19/2014 13:44,250089,214525,3,1,45.99,14.49
15156,5/19/2014 14:18,250103,214539,1,2,109.98,41.98
15157,5/19/2014 15:16,250143,214573,3,2,95.98,33.98
15158,5/19/2014 15:19,250147,183058,2,2,89.98,31.98
15159,5/19/2014 16:26,250179,204338,1,1,49.99,19.49
15160,5/19/2014 16:27,250185,214608,1,2,79.98,28.98
15161,5/19/2014 16:30,250187,214610,1,2,95.98,33.98
15162,5/19/2014 16:55,250211,214631,1,2,109.98,41.98
15163,5/19/2014 17:02,250219,214637,1,1,49.99,19.49
15164,5/19/2014 17:13,250222,214639,1,1,49.99,19.49
15165,5/19/2014 17:49,250250,214663,1,1,49.99,19.49
15166,5/19/2014 18:30,250281,214689,3,1,45.99,14.49
15167,5/19/2014 18:49,250293,205374,1,2,79.98,28.98
15168,5/19/2014 18:51,250298,214703,1,1,49.99,19.49
15169,5/19/2014 18:53,250295,184710,1,1,49.99,19.49
15170,5/19/2014 19:05,250303,214707,1,2,109.98,41.98
15171,5/19/2014 19:19,250308,214712,1,1,49.99,19.49
15172,5/19/2014 19:31,250315,214719,1,2,79.98,28.98
15173,5/19/2014 20:06,250326,214729,2,1,59.99,22.49
15174,5/19/2014 20:16,250339,207235,2,1,59.99,22.49
15175,5/19/2014 20:33,250348,190346,1,1,49.99,19.49
15176,5/19/2014 21:08,250365,214761,1,1,49.99,19.49
15177,5/19/2014 21:30,250373,214768,3,2,75.98,23.98
15178,5/19/2014 22:23,250391,214784,1,2,109.98,41.98
15179,5/19/2014 22:39,250401,214791,1,1,49.99,19.49
15180,5/19/2014 22:47,250405,214794,1,1,49.99,19.49
15181,5/19/2014 23:06,250410,200967,1,1,49.99,19.49
15182,5/19/2014 23:38,250426,166036,1,1,49.99,19.49
15183,5/20/2014 1:28,250447,214829,1,2,79.98,28.98
15184,5/20/2014 3:17,250472,214849,1,1,49.99,19.49
15185,5/20/2014 4:09,250478,214854,3,1,45.99,14.49
15186,5/20/2014 4:53,250489,214864,1,2,109.98,41.98
15187,5/20/2014 5:01,250493,214867,1,1,49.99,19.49
15188,5/20/2014 5:16,250498,214872,3,1,45.99,14.49
15189,5/20/2014 6:20,250506,214880,2,1,59.99,22.49
15190,5/20/2014 6:25,250509,189234,2,1,59.99,22.49
15191,5/20/2014 6:26,250510,214882,2,1,59.99,22.49
15192,5/20/2014 7:23,250525,214894,1,1,49.99,19.49
15193,5/20/2014 7:51,250529,214898,1,2,79.98,28.98
15194,5/20/2014 7:57,250531,214900,1,2,95.98,33.98
15195,5/20/2014 8:21,250537,214906,3,1,45.99,14.49
15196,5/20/2014 8:28,250542,214909,1,1,49.99,19.49
15197,5/20/2014 9:23,250561,214923,1,2,95.98,33.98
15198,5/20/2014 9:40,250569,214929,1,1,49.99,19.49
15199,5/20/2014 9:51,250583,214941,1,2,79.98,28.98
15200,5/20/2014 9:56,250582,214940,1,2,79.98,28.98
15201,5/20/2014 10:12,250593,214950,3,1,45.99,14.49
15202,5/20/2014 10:38,250604,214961,3,1,45.99,14.49
15203,5/20/2014 10:57,250617,203379,2,1,59.99,22.49
15204,5/20/2014 11:07,250625,214979,1,1,49.99,19.49
15205,5/20/2014 11:37,250646,214998,1,2,79.98,28.98
15206,5/20/2014 12:02,250660,215011,1,2,95.98,33.98
15207,5/20/2014 12:07,250670,215020,1,1,49.99,19.49
15208,5/20/2014 12:11,250669,215019,1,2,109.98,41.98
15209,5/20/2014 12:16,250676,215026,2,1,59.99,22.49
15210,5/20/2014 12:30,250690,202338,1,1,49.99,19.49
15211,5/20/2014 12:35,250689,171886,3,1,45.99,14.49
15212,5/20/2014 12:42,250699,215043,1,1,49.99,19.49
15213,5/20/2014 12:50,250707,215051,1,1,49.99,19.49
15214,5/20/2014 12:58,250711,194386,3,1,45.99,14.49
15215,5/20/2014 13:40,250749,215083,1,2,79.98,28.98
15216,5/20/2014 13:49,250761,215093,1,2,95.98,33.98
15217,5/20/2014 13:51,250754,215088,1,2,79.98,28.98
15218,5/20/2014 13:59,250767,215098,3,2,95.98,33.98
15219,5/20/2014 14:39,250796,215120,1,1,49.99,19.49
15220,5/20/2014 14:42,250800,215124,1,1,49.99,19.49
15221,5/20/2014 14:54,250810,209130,1,1,49.99,19.49
15222,5/20/2014 15:06,250819,215139,1,1,49.99,19.49
15223,5/20/2014 15:48,250854,212963,1,1,49.99,19.49
15224,5/20/2014 15:50,250848,215162,1,1,49.99,19.49
15225,5/20/2014 17:15,250910,215213,1,1,49.99,19.49
15226,5/20/2014 17:20,250908,207562,1,1,49.99,19.49
15227,5/20/2014 17:53,250938,215236,1,2,79.98,28.98
15228,5/20/2014 17:56,250941,176631,1,1,49.99,19.49
15229,5/20/2014 18:15,250952,215246,1,1,49.99,19.49
15230,5/20/2014 18:43,250966,215257,3,1,45.99,14.49
15231,5/20/2014 19:01,250974,215264,1,2,79.98,28.98
15232,5/20/2014 19:49,250992,215278,1,1,49.99,19.49
15233,5/20/2014 22:03,251033,215312,1,2,95.98,33.98
15234,5/20/2014 22:27,251046,215324,1,2,79.98,28.98
15235,5/20/2014 22:28,251039,215317,1,2,95.98,33.98
15236,5/20/2014 23:13,251062,215337,1,1,49.99,19.49
15237,5/20/2014 23:16,251063,215338,1,1,49.99,19.49
15238,5/20/2014 23:16,251060,215335,1,1,49.99,19.49
15239,5/21/2014 0:50,251086,215353,3,1,45.99,14.49
15240,5/21/2014 1:11,251092,215357,3,1,45.99,14.49
15241,5/21/2014 2:25,251101,215365,1,2,95.98,33.98
15242,5/21/2014 2:27,251104,215368,1,1,49.99,19.49
15243,5/21/2014 3:23,251116,215378,2,1,59.99,22.49
15244,5/21/2014 4:29,251122,215381,3,1,45.99,14.49
15245,5/21/2014 4:46,251124,215383,3,1,45.99,14.49
15246,5/21/2014 4:59,251126,215385,1,1,49.99,19.49
15247,5/21/2014 6:52,251146,215403,2,1,59.99,22.49
15248,5/21/2014 7:43,251155,190702,1,1,49.99,19.49
15249,5/21/2014 8:29,251168,215421,3,2,75.98,23.98
15250,5/21/2014 9:13,251191,215440,1,2,79.98,28.98
15251,5/21/2014 9:36,251206,215453,1,1,49.99,19.49
15252,5/21/2014 9:50,251219,193701,3,1,45.99,14.49
15253,5/21/2014 9:59,251220,215464,1,1,49.99,19.49
15254,5/21/2014 10:26,251242,215483,1,2,109.98,41.98
15255,5/21/2014 10:47,251264,215501,2,2,89.98,31.98
15256,5/21/2014 11:36,251298,215529,1,2,95.98,33.98
15257,5/21/2014 12:25,251324,215551,1,1,49.99,19.49
15258,5/21/2014 12:44,251346,215567,1,1,49.99,19.49
15259,5/21/2014 13:16,251368,215585,1,1,49.99,19.49
15260,5/21/2014 13:49,251393,215605,1,1,49.99,19.49
15261,5/21/2014 14:20,251415,215626,1,2,79.98,28.98
15262,5/21/2014 14:25,251417,175544,3,1,45.99,14.49
15263,5/21/2014 14:37,251428,215637,1,2,79.98,28.98
15264,5/21/2014 14:39,251435,215644,1,1,49.99,19.49
15265,5/21/2014 15:03,251452,209281,3,1,45.99,14.49
15266,5/21/2014 15:18,251470,215672,1,2,95.98,33.98
15267,5/21/2014 15:42,251487,215684,2,1,59.99,22.49
15268,5/21/2014 16:43,251529,179376,1,2,95.98,33.98
15269,5/21/2014 16:51,251543,209257,1,1,49.99,19.49
15270,5/21/2014 16:56,251542,215734,1,1,49.99,19.49
15271,5/21/2014 17:01,251552,215743,1,2,95.98,33.98
15272,5/21/2014 17:03,251551,215742,1,1,49.99,19.49
15273,5/21/2014 17:04,251553,208530,3,1,45.99,14.49
15274,5/21/2014 17:35,251574,215758,2,1,59.99,22.49
15275,5/21/2014 17:53,251586,215770,1,1,49.99,19.49
15276,5/21/2014 18:07,251609,215789,2,1,59.99,22.49
15277,5/21/2014 18:16,251612,215791,2,2,89.98,31.98
15278,5/21/2014 18:42,251621,215799,1,1,49.99,19.49
15279,5/21/2014 19:35,251657,215829,1,2,79.98,28.98
15280,5/21/2014 19:51,251660,215832,1,1,49.99,19.49
15281,5/21/2014 19:53,251661,215833,2,2,89.98,31.98
15282,5/21/2014 20:31,251687,215856,2,2,89.98,31.98
15283,5/21/2014 20:56,251701,215869,2,1,59.99,22.49
15284,5/21/2014 20:58,251706,215872,1,1,49.99,19.49
15285,5/21/2014 21:09,251712,186088,1,1,49.99,19.49
15286,5/21/2014 21:44,251724,215889,2,2,109.98,41.98
15287,5/21/2014 22:10,251741,215905,3,1,45.99,14.49
15288,5/21/2014 22:26,251745,215908,1,1,49.99,19.49
15289,5/21/2014 23:09,251767,215925,1,1,49.99,19.49
15290,5/21/2014 23:14,251769,215926,1,2,95.98,33.98
15291,5/22/2014 0:10,251780,215937,1,2,79.98,28.98
15292,5/22/2014 1:01,251792,179484,1,1,49.99,19.49
15293,5/22/2014 2:18,251810,215963,1,1,49.99,19.49
15294,5/22/2014 3:18,251825,215976,1,1,49.99,19.49
15295,5/22/2014 4:42,251841,198543,1,1,49.99,19.49
15296,5/22/2014 5:41,251850,188073,1,1,49.99,19.49
15297,5/22/2014 7:45,251885,196487,3,2,75.98,23.98
15298,5/22/2014 9:17,251934,204024,1,1,49.99,19.49
15299,5/22/2014 9:44,251948,216068,2,2,89.98,31.98
15300,5/22/2014 9:53,251969,192735,1,1,49.99,19.49
15301,5/22/2014 10:00,251971,199175,2,2,89.98,31.98
15302,5/22/2014 10:14,251981,216087,2,1,59.99,22.49
